datum,bedrag,tegenpartij_id,factuurreferentie,bankrekening,kanaal,transactienummer
2016-06-15,2662,C10014,PR003314,1615,Betalingen onderweg,18792
2016-06-15,82.16,C10018,AB001187,1615,Betalingen onderweg,18793
2016-06-15,1210,C10018,PR003317,1615,Betalingen onderweg,18794
2016-06-15,7875.65,C10022,PR003217,1615,Betalingen onderweg,18795
2016-06-15,4358.9,C10023,PR003218,1615,Betalingen onderweg,18796
2016-06-15,4963.42,C10023,VK001795,1615,Betalingen onderweg,18797
2016-06-15,477.95,C10002,CU000732,1615,Betalingen onderweg,18798
2016-06-15,421.08,C10002,VK001813,1615,Betalingen onderweg,18799
2016-06-15,955.9,C10025,CU000733,1615,Betalingen onderweg,18800
2016-06-15,1911.8,C10025,PR003321,1615,Betalingen onderweg,18801
2016-06-15,2059.99,C10025,VK001829,1615,Betalingen onderweg,18802
2016-06-15,82.16,C10028,AB001192,1615,Betalingen onderweg,18803
2016-06-15,6001.6,C10028,PR003324,1615,Betalingen onderweg,18804
2016-06-15,1113.2,C10033,PR003328,1615,Betalingen onderweg,18805
2016-06-15,955.9,C10039,CU000739,1615,Betalingen onderweg,18806
2016-06-15,2129.6,C10039,PR003334,1615,Betalingen onderweg,18807
2016-06-15,36.24,C10043,AB001198,1615,Betalingen onderweg,18808
2016-06-15,2129.6,C10043,PR003338,1615,Betalingen onderweg,18809
2016-06-15,477.95,C10044,CU000742,1615,Betalingen onderweg,18810
2016-06-15,2168.32,C10044,PR003339,1615,Betalingen onderweg,18811
2016-06-15,1058.02,C10045,PR003340,1615,Betalingen onderweg,18812
2016-06-15,484,C10045,VK001832,1615,Betalingen onderweg,18813
2016-06-15,1306.8,C10046,PR003238,1615,Betalingen onderweg,18814
2016-06-15,1936,C10055,PR003349,1615,Betalingen onderweg,18815
2016-06-15,2002.55,C10055,VK001859,1615,Betalingen onderweg,18816
2016-06-15,72.54,C10056,AB001203,1615,Betalingen onderweg,18817
2016-06-15,3581.6,C10056,PR003350,1615,Betalingen onderweg,18818
2016-06-15,3187.62,C10057,PR003351,1615,Betalingen onderweg,18819
2016-06-15,72.54,C10062,AB001205,1615,Betalingen onderweg,18820
2016-06-15,72.54,C10067,AB001209,1615,Betalingen onderweg,18821
2016-06-15,907.5,C10067,CU000753,1615,Betalingen onderweg,18822
2016-06-15,477.95,C10069,CU000754,1615,Betalingen onderweg,18823
2016-06-15,1597.2,C10069,PR003358,1615,Betalingen onderweg,18824
2016-06-15,28.86,C10085,AB001217,1615,Betalingen onderweg,18825
2016-06-15,2749.12,C10085,PR003366,1615,Betalingen onderweg,18826
2016-06-15,1742.4,C10085,VK001862,1615,Betalingen onderweg,18827
2016-06-15,72.54,C10087,AB001219,1615,Betalingen onderweg,18828
2016-06-15,1306.8,C10087,PR003368,1615,Betalingen onderweg,18829
2016-06-15,1481.04,C10096,PR003375,1615,Betalingen onderweg,18830
2016-06-15,5275.6,C10101,PR003377,1615,Betalingen onderweg,18831
2016-06-15,588.06,C10110,VK001869,1615,Betalingen onderweg,18832
2016-06-15,2896.74,C10110,VK001870,1615,Betalingen onderweg,18833
2016-06-15,72.54,C10116,AB001232,1615,Betalingen onderweg,18834
2016-06-15,1306.8,C10116,PR003277,1615,Betalingen onderweg,18835
2016-06-15,3630,C10116,VK001841,1615,Betalingen onderweg,18836
2016-06-15,3429.62,C10119,PR003386,1615,Betalingen onderweg,18837
2016-06-15,3211.82,C10122,PR003387,1615,Betalingen onderweg,18838
2016-06-15,7984.79,C10122,VK001815,1615,Betalingen onderweg,18839
2016-06-15,102.79,C10129,AB001234,1615,Betalingen onderweg,18840
2016-06-15,143.99,C10129,VK001818,1615,Betalingen onderweg,18841
2016-06-15,2371.6,C10134,PR003390,1615,Betalingen onderweg,18842
2016-06-15,2535.19,C10134,VK001842,1615,Betalingen onderweg,18843
2016-06-15,477.95,C10137,CU000761,1615,Betalingen onderweg,18844
2016-06-15,5711.2,C10137,PR003392,1615,Betalingen onderweg,18845
2016-06-15,598.95,C10137,VK001873,1615,Betalingen onderweg,18846
2016-06-15,2413.95,C10147,VK001820,1615,Betalingen onderweg,18847
2016-06-15,421.08,C10147,VK001876,1615,Betalingen onderweg,18848
2016-06-15,6817.62,C10153,PR003398,1615,Betalingen onderweg,18849
2016-06-15,2032.8,C10155,PR003399,1615,Betalingen onderweg,18850
2016-06-15,82.16,C10157,AB001243,1615,Betalingen onderweg,18851
2016-06-15,6485.6,C10157,PR003296,1615,Betalingen onderweg,18852
2016-06-15,968,C10169,PR003402,1615,Betalingen onderweg,18853
2016-06-15,43.56,C10174,VK001878,1615,Betalingen onderweg,18854
2016-06-15,-219,S50003,IK000599,1615,Betalingen onderweg,18855
2016-06-15,-284.35,S50006,IK000596,1615,Betalingen onderweg,18856
2016-06-15,-52129.96,S50014,IK000607,1615,Betalingen onderweg,18857
2016-06-15,-365.15,S50021,IK000598,1615,Betalingen onderweg,18858
2016-06-15,-542.47,S50028,IG000374,1615,Betalingen onderweg,18859
2016-06-15,-847.39,S50028,IG000388,1615,Betalingen onderweg,18860
2016-06-15,-217.8,S50029,IG000385,1615,Betalingen onderweg,18861
2016-06-15,-1346.73,S50030,IG000378,1615,Betalingen onderweg,18862
2016-06-15,-963.46,S50030,IG000387,1615,Betalingen onderweg,18863
2016-06-15,-10828.46,S50031,IG000375,1615,Betalingen onderweg,18864
2016-06-15,-90.75,S50031,IG000376,1615,Betalingen onderweg,18865
2016-06-15,-6719.48,S50031,IG000386,1615,Betalingen onderweg,18866
2016-06-15,-1033.34,S50032,IG000379,1615,Betalingen onderweg,18867
2016-06-15,-1033.34,S50032,IG000383,1615,Betalingen onderweg,18868
2016-06-15,-525.14,S50035,IH000024,1615,Betalingen onderweg,18869
2016-06-15,-164.08,S50037,IK000600,1615,Betalingen onderweg,18870
2016-06-15,-169.1,S51306,IH000023,1615,Betalingen onderweg,18871
2016-06-15,-7869.84,S50034,IG000377,1615,Betalingen onderweg,18872
2016-06-15,-22711.7,S50034,IG000382,1615,Betalingen onderweg,18873
2016-06-15,-711.24,S52224,IK000601,1615,Betalingen onderweg,18874
2016-06-15,-4117.55,S58231,IK000595,1615,Betalingen onderweg,18875
2016-06-15,-751.4,S58981,IK000597,1615,Betalingen onderweg,18876
2016-06-30,4936.8,C10068,PR003406,1615,Betalingen onderweg,18888
2016-06-30,4170.87,C10068,VK001906,1615,Betalingen onderweg,18889
2016-06-30,13908.22,C10186,PR003407,1615,Betalingen onderweg,18890
2016-06-30,4397.62,C10185,PR003408,1615,Betalingen onderweg,18891
2016-06-30,2268.75,C10185,VK001907,1615,Betalingen onderweg,18892
2016-06-30,3242.8,C10009,PR003412,1615,Betalingen onderweg,18893
2016-06-30,968,C10027,PR003426,1615,Betalingen onderweg,18894
2016-06-30,477.95,C10035,CU000735,1615,Betalingen onderweg,18895
2016-06-30,2904,C10035,PR003330,1615,Betalingen onderweg,18896
2016-06-30,958.32,C10035,VK001857,1615,Betalingen onderweg,18897
2016-06-30,955.9,C10036,CU000736,1615,Betalingen onderweg,18898
2016-06-30,2395.8,C10036,PR003331,1615,Betalingen onderweg,18899
2016-06-30,1089,C10037,PR003433,1615,Betalingen onderweg,18900
2016-06-30,1058.02,C10040,PR003436,1615,Betalingen onderweg,18901
2016-06-30,477.95,C10041,CU000740,1615,Betalingen onderweg,18902
2016-06-30,3323.14,C10041,PR003336,1615,Betalingen onderweg,18903
2016-06-30,5607.62,C10051,PR003346,1615,Betalingen onderweg,18904
2016-06-30,4598,C10054,PR003348,1615,Betalingen onderweg,18905
2016-06-30,416.24,C10054,VK001834,1615,Betalingen onderweg,18906
2016-06-30,3436.4,C10059,PR003448,1615,Betalingen onderweg,18907
2016-06-30,2904,C10064,PR003451,1615,Betalingen onderweg,18908
2016-06-30,58.08,C10065,VK001891,1615,Betalingen onderweg,18909
2016-06-30,580.8,C10005,PR003452,1615,Betalingen onderweg,18910
2016-06-30,203.28,C10005,VK001925,1615,Betalingen onderweg,18911
2016-06-30,4985.2,C10070,PR003454,1615,Betalingen onderweg,18912
2016-06-30,3379.53,C10071,VK001892,1615,Betalingen onderweg,18913
2016-06-30,147.62,C10071,VK001926,1615,Betalingen onderweg,18914
2016-06-30,3388,C10072,PR003455,1615,Betalingen onderweg,18915
2016-06-30,3208.92,C10073,PR003456,1615,Betalingen onderweg,18916
2016-06-30,1210,C10082,PR003364,1615,Betalingen onderweg,18917
2016-06-30,3671.62,C10093,PR003466,1615,Betalingen onderweg,18918
2016-06-30,2752.75,C10093,VK001929,1615,Betalingen onderweg,18919
2016-06-30,63.53,C10095,VK001930,1615,Betalingen onderweg,18920
2016-06-30,605,C10100,PR003469,1615,Betalingen onderweg,18921
2016-06-30,3847.8,C10104,PR003471,1615,Betalingen onderweg,18922
2016-06-30,4936.8,C10111,PR003474,1615,Betalingen onderweg,18923
2016-06-30,4598,C10111,VK001895,1615,Betalingen onderweg,18924
2016-06-30,3097.6,C10115,PR003477,1615,Betalingen onderweg,18925
2016-06-30,2894.32,C10124,PR003482,1615,Betalingen onderweg,18926
2016-06-30,2420,C10136,PR003486,1615,Betalingen onderweg,18927
2016-06-30,127.05,C10136,VK001938,1615,Betalingen onderweg,18928
2016-06-30,199.65,C10136,VK001939,1615,Betalingen onderweg,18929
2016-06-30,3968.8,C10139,PR003489,1615,Betalingen onderweg,18930
2016-06-30,477.95,C10140,CU000763,1615,Betalingen onderweg,18931
2016-06-30,5656.02,C10140,PR003394,1615,Betalingen onderweg,18932
2016-06-30,2023.12,C10148,PR003494,1615,Betalingen onderweg,18933
2016-06-30,5904.8,C10150,PR003397,1615,Betalingen onderweg,18934
2016-06-30,3484.8,C10158,PR003499,1615,Betalingen onderweg,18935
2016-06-30,3446.08,C10170,PR003502,1615,Betalingen onderweg,18936
2016-06-30,465.85,C10177,VK001902,1615,Betalingen onderweg,18937
2016-06-30,3339.6,C10024,PR003404,1615,Betalingen onderweg,18938
2016-06-30,67.76,C10024,VK001905,1615,Betalingen onderweg,18939
2016-06-30,5293.02,C10050,PR003405,1615,Betalingen onderweg,18940
2016-06-30,3717.12,C10007,PR003410,1615,Betalingen onderweg,18941
2016-06-30,4065.6,C10007,VK001879,1615,Betalingen onderweg,18942
2016-06-30,4663.82,C10013,PR003416,1615,Betalingen onderweg,18943
2016-06-30,875.37,C10013,VK001881,1615,Betalingen onderweg,18944
2016-06-30,2371.6,C10014,PR003417,1615,Betalingen onderweg,18945
2016-06-30,2081.2,C10016,PR003419,1615,Betalingen onderweg,18946
2016-06-30,3968.8,C10018,PR003421,1615,Betalingen onderweg,18947
2016-06-30,2420,C10022,PR003319,1615,Betalingen onderweg,18948
2016-06-30,8179.6,C10022,VK001853,1615,Betalingen onderweg,18949
2016-06-30,3852.64,C10023,PR003320,1615,Betalingen onderweg,18950
2016-06-30,2386.12,C10025,PR003425,1615,Betalingen onderweg,18951
2016-06-30,169.4,C10025,VK001882,1615,Betalingen onderweg,18952
2016-06-30,703.01,C10025,VK001913,1615,Betalingen onderweg,18953
2016-06-30,6403.32,C10028,PR003427,1615,Betalingen onderweg,18954
2016-06-30,193.48,C10028,VK001883,1615,Betalingen onderweg,18955
2016-06-30,3784.88,C10033,PR003430,1615,Betalingen onderweg,18956
2016-06-30,2193.73,C10033,VK001915,1615,Betalingen onderweg,18957
2016-06-30,2178,C10039,PR003435,1615,Betalingen onderweg,18958
2016-06-30,4791.6,C10043,PR003438,1615,Betalingen onderweg,18959
2016-06-30,1684.32,C10044,VK001919,1615,Betalingen onderweg,18960
2016-06-30,1306.8,C10045,PR003439,1615,Betalingen onderweg,18961
2016-06-30,2650.26,C10045,VK001885,1615,Betalingen onderweg,18962
2016-06-30,477.95,C10046,CU000743,1615,Betalingen onderweg,18963
2016-06-30,4791.6,C10046,PR003341,1615,Betalingen onderweg,18964
2016-06-30,1452,C10055,PR003445,1615,Betalingen onderweg,18965
2016-06-30,1062.38,C10055,VK001921,1615,Betalingen onderweg,18966
2016-06-30,1058.02,C10056,PR003446,1615,Betalingen onderweg,18967
2016-06-30,1339.47,C10057,VK001889,1615,Betalingen onderweg,18968
2016-06-30,955.9,C10058,CU000748,1615,Betalingen onderweg,18969
2016-06-30,2800.42,C10058,PR003352,1615,Betalingen onderweg,18970
2016-06-30,304.92,C10062,VK001923,1615,Betalingen onderweg,18971
2016-06-30,477.95,C10066,CU000752,1615,Betalingen onderweg,18972
2016-06-30,886.93,C10066,VK001835,1615,Betalingen onderweg,18973
2016-06-30,2274.8,C10069,PR003453,1615,Betalingen onderweg,18974
2016-06-30,968,C10085,PR003461,1615,Betalingen onderweg,18975
2016-06-30,3678.4,C10087,PR003463,1615,Betalingen onderweg,18976
2016-06-30,4297.92,C10096,PR003468,1615,Betalingen onderweg,18977
2016-06-30,2613.6,C10101,PR003470,1615,Betalingen onderweg,18978
2016-06-30,151.25,C10110,VK001932,1615,Betalingen onderweg,18979
2016-06-30,2274.8,C10116,PR003384,1615,Betalingen onderweg,18980
2016-06-30,1887.6,C10119,PR003480,1615,Betalingen onderweg,18981
2016-06-30,1452,C10122,PR003481,1615,Betalingen onderweg,18982
2016-06-30,3073.4,C10134,PR003485,1615,Betalingen onderweg,18983
2016-06-30,726,C10134,VK001897,1615,Betalingen onderweg,18984
2016-06-30,6848.6,C10137,PR003487,1615,Betalingen onderweg,18985
2016-06-30,477.95,C10142,CU000764,1615,Betalingen onderweg,18986
2016-06-30,1029.71,C10142,VK001844,1615,Betalingen onderweg,18987
2016-06-30,6098.4,C10153,PR003496,1615,Betalingen onderweg,18988
2016-06-30,25.83,C10153,VK001898,1615,Betalingen onderweg,18989
2016-06-30,15.13,C10153,VK001899,1615,Betalingen onderweg,18990
2016-06-30,2758.8,C10155,PR003497,1615,Betalingen onderweg,18991
2016-06-30,2323.2,C10155,VK001900,1615,Betalingen onderweg,18992
2016-06-30,2516.8,C10157,PR003400,1615,Betalingen onderweg,18993
2016-06-30,2516.8,C10169,PR003501,1615,Betalingen onderweg,18994
2016-06-30,7066.4,C10174,VK001945,1615,Betalingen onderweg,18995
2016-06-30,-127261,S50001,BL000041,1615,Betalingen onderweg,18996
2016-06-30,-3638.47,S50002,IK000610,1615,Betalingen onderweg,18997
2016-06-30,-1577.05,S50012,IG000397,1615,Betalingen onderweg,18998
2016-06-30,-366.51,S50012,IG000399,1615,Betalingen onderweg,18999
2016-06-30,-548.75,S50015,IK000617,1615,Betalingen onderweg,19000
2016-06-30,-919.6,S50016,IG000400,1615,Betalingen onderweg,19001
2016-06-30,-27189.35,S50024,IG000398,1615,Betalingen onderweg,19002
2016-06-30,-1574.21,S50026,IK000614,1615,Betalingen onderweg,19003
2016-06-30,-1549.76,S50033,IK000611,1615,Betalingen onderweg,19004
2016-06-30,-1492.41,S50033,IK000612,1615,Betalingen onderweg,19005
2016-06-30,-887.92,S50035,IK000615,1615,Betalingen onderweg,19006
2016-06-30,-121,S50034,IG000390,1615,Betalingen onderweg,19007
2016-06-30,-674.56,S52224,IK000609,1615,Betalingen onderweg,19008
2016-06-30,-4809.3,S58231,IK000613,1615,Betalingen onderweg,19009
2016-06-30,-352.04,S54994,IK000608,1615,Betalingen onderweg,19010
2016-06-30,-751.4,S58981,IK000618,1615,Betalingen onderweg,19011
2016-06-30,-401.72,S50500,IK000616,1615,Betalingen onderweg,19012
2016-07-15,-299.58,S50003,IK000620,1615,Betalingen onderweg,19634
2016-07-15,-52129.96,S50014,IK000626,1615,Betalingen onderweg,19635
2016-07-15,-804.65,S50016,IG000407,1615,Betalingen onderweg,19636
2016-07-15,-365.15,S50021,IK000619,1615,Betalingen onderweg,19637
2016-07-15,-540.14,S50024,IG000408,1615,Betalingen onderweg,19638
2016-07-15,-1085.52,S50028,IG000404,1615,Betalingen onderweg,19639
2016-07-15,-2805.99,S50029,IG000405,1615,Betalingen onderweg,19640
2016-07-15,-1571.79,S50029,IG000406,1615,Betalingen onderweg,19641
2016-07-15,-333.66,S50030,IG000394,1615,Betalingen onderweg,19642
2016-07-15,-988.27,S50030,IG000402,1615,Betalingen onderweg,19643
2016-07-15,-6327.91,S50031,IG000393,1615,Betalingen onderweg,19644
2016-07-15,-5453.91,S50031,IG000395,1615,Betalingen onderweg,19645
2016-07-15,-36.3,S50031,IG000401,1615,Betalingen onderweg,19646
2016-07-15,-147.62,S50032,IG000403,1615,Betalingen onderweg,19647
2016-07-15,-121,S50034,IG000391,1615,Betalingen onderweg,19648
2016-07-15,-14615.83,S50034,IG000392,1615,Betalingen onderweg,19649
2016-07-15,-10902.1,S50034,IG000396,1615,Betalingen onderweg,19650
2016-07-15,-164.08,S50037,IK000623,1615,Betalingen onderweg,19651
2016-07-15,-1071.64,S52412,IK000621,1615,Betalingen onderweg,19652
2016-07-15,112.41,C10005,AB001247,1615,Betalingen onderweg,19653
2016-07-15,4307.6,C10005,PR003555,1615,Betalingen onderweg,19654
2016-07-15,179.08,C10005,VK001964,1615,Betalingen onderweg,19655
2016-07-15,45.86,C10009,AB001249,1615,Betalingen onderweg,19656
2016-07-15,4501.2,C10009,PR003511,1615,Betalingen onderweg,19657
2016-07-15,774.4,C10009,VK001965,1615,Betalingen onderweg,19658
2016-07-15,1936,C10026,CU000772,1615,Betalingen onderweg,19659
2016-07-15,1306.8,C10026,PR003523,1615,Betalingen onderweg,19660
2016-07-15,72.54,C10027,AB001260,1615,Betalingen onderweg,19661
2016-07-15,3146,C10027,PR003524,1615,Betalingen onderweg,19662
2016-07-15,28.86,C10035,AB001264,1615,Betalingen onderweg,19663
2016-07-15,1948.1,C10035,CU000777,1615,Betalingen onderweg,19664
2016-07-15,152.46,C10035,VK001917,1615,Betalingen onderweg,19665
2016-07-15,72.54,C10036,AB001265,1615,Betalingen onderweg,19666
2016-07-15,1155.55,C10036,CU000778,1615,Betalingen onderweg,19667
2016-07-15,1452,C10036,PR003432,1615,Betalingen onderweg,19668
2016-07-15,2119.92,C10036,VK001918,1615,Betalingen onderweg,19669
2016-07-15,28.86,C10037,AB001266,1615,Betalingen onderweg,19670
2016-07-15,2994.02,C10037,PR003533,1615,Betalingen onderweg,19671
2016-07-15,1560.9,C10037,VK001950,1615,Betalingen onderweg,19672
2016-07-15,2522.85,C10040,CU000779,1615,Betalingen onderweg,19673
2016-07-15,2662,C10040,PR003536,1615,Betalingen onderweg,19674
2016-07-15,3274.62,C10040,VK001968,1615,Betalingen onderweg,19675
2016-07-15,72.54,C10041,AB001267,1615,Betalingen onderweg,19676
2016-07-15,36.24,C10054,AB001272,1615,Betalingen onderweg,19677
2016-07-15,217.62,C10054,AB001273,1615,Betalingen onderweg,19678
2016-07-15,121,C10054,VK001888,1615,Betalingen onderweg,19679
2016-07-15,188.76,C10054,VK001920,1615,Betalingen onderweg,19680
2016-07-15,1095.05,C10059,CU000786,1615,Betalingen onderweg,19681
2016-07-15,5759.6,C10059,PR003553,1615,Betalingen onderweg,19682
2016-07-15,72.54,C10064,AB001280,1615,Betalingen onderweg,19683
2016-07-15,1095.05,C10064,CU000788,1615,Betalingen onderweg,19684
2016-07-15,3685.42,C10064,VK001954,1615,Betalingen onderweg,19685
2016-07-15,60.44,C10065,AB001281,1615,Betalingen onderweg,19686
2016-07-15,36.24,C10068,AB001283,1615,Betalingen onderweg,19687
2016-07-15,1155.55,C10068,CU000769,1615,Betalingen onderweg,19688
2016-07-15,2855.6,C10068,PR003505,1615,Betalingen onderweg,19689
2016-07-15,1331,C10070,CU000791,1615,Betalingen onderweg,19690
2016-07-15,72.54,C10071,AB001284,1615,Betalingen onderweg,19691
2016-07-15,72.54,C10072,AB001285,1615,Betalingen onderweg,19692
2016-07-15,968,C10072,PR003557,1615,Betalingen onderweg,19693
2016-07-15,1082.95,C10075,CU000793,1615,Betalingen onderweg,19694
2016-07-15,1095.05,C10077,CU000795,1615,Betalingen onderweg,19695
2016-07-15,853.05,C10080,CU000796,1615,Betalingen onderweg,19696
2016-07-15,968,C10082,PR003459,1615,Betalingen onderweg,19697
2016-07-15,2420,C10090,PR003566,1615,Betalingen onderweg,19698
2016-07-15,6292,C10093,PR003568,1615,Betalingen onderweg,19699
2016-07-15,5662.8,C10100,PR003571,1615,Betalingen onderweg,19700
2016-07-15,181.98,C10103,AB001296,1615,Betalingen onderweg,19701
2016-07-15,1191.85,C10103,CU000798,1615,Betalingen onderweg,19702
2016-07-15,1125.3,C10103,VK001973,1615,Betalingen onderweg,19703
2016-07-15,3339.6,C10104,PR003573,1615,Betalingen onderweg,19704
2016-07-15,2516.8,C10111,PR003576,1615,Betalingen onderweg,19705
2016-07-15,2807.2,C10115,PR003579,1615,Betalingen onderweg,19706
2016-07-15,7153.52,C10124,PR003584,1615,Betalingen onderweg,19707
2016-07-15,72.54,C10136,AB001310,1615,Betalingen onderweg,19708
2016-07-15,1064.8,C10136,PR003588,1615,Betalingen onderweg,19709
2016-07-15,72.54,C10139,AB001311,1615,Betalingen onderweg,19710
2016-07-15,3484.8,C10139,PR003591,1615,Betalingen onderweg,19711
2016-07-15,399.3,C10139,VK001959,1615,Betalingen onderweg,19712
2016-07-15,72.54,C10140,AB001312,1615,Betalingen onderweg,19713
2016-07-15,28.86,C10140,AB001313,1615,Betalingen onderweg,19714
2016-07-15,1064.8,C10140,PR003490,1615,Betalingen onderweg,19715
2016-07-15,542.08,C10140,VK001940,1615,Betalingen onderweg,19716
2016-07-15,120.88,C10150,AB001315,1615,Betalingen onderweg,19717
2016-07-15,2758.8,C10150,PR003495,1615,Betalingen onderweg,19718
2016-07-15,1058.02,C10158,PR003600,1615,Betalingen onderweg,19719
2016-07-15,28.86,C10170,AB001320,1615,Betalingen onderweg,19720
2016-07-15,3429.62,C10170,PR003603,1615,Betalingen onderweg,19721
2016-07-15,82.16,C10181,AB001323,1615,Betalingen onderweg,19722
2016-07-15,72.54,C10185,AB001324,1615,Betalingen onderweg,19723
